File Name,Date,Time,Connector Name,Records,Duration (ms)
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,13:26:10,IncrementalLevelStructureConnector,0,10000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,13:26:23,IncrementalIndividualConnector,11,23000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,13:28:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,13:28:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,13:28:26,IncrementalIndividualConnector,11,26000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,13:29:29,IncrementalVehicleConnector,535,29000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,13:30:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,13:30:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,13:30:26,IncrementalIndividualConnector,11,26000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,13:32:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,13:32:12,IncrementalLevelStructureConnector,0,12000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,13:32:31,IncrementalIndividualConnector,11,31000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,13:33:48,IncrementalVehicleConnector,607,48000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,13:34:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,13:34:10,IncrementalLevelStructureConnector,0,10000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,13:34:24,IncrementalIndividualConnector,11,24000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,13:36:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,13:36:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,13:36:29,IncrementalIndividualConnector,11,29000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,13:37:23,IncrementalVehicleConnector,690,23000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,13:38:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,13:38:10,IncrementalLevelStructureConnector,0,10000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,13:38:23,IncrementalIndividualConnector,11,23000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,13:40:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,13:40:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,13:40:24,IncrementalIndividualConnector,11,24000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,13:41:22,IncrementalVehicleConnector,2302,22000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,13:42:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,13:42:10,IncrementalLevelStructureConnector,0,10000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,13:42:24,IncrementalIndividualConnector,11,24000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,13:44:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,13:44:12,IncrementalLevelStructureConnector,0,12000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,13:44:32,IncrementalIndividualConnector,11,32000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,13:45:53,IncrementalVehicleConnector,3967,53000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,13:46:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,13:46:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,13:46:26,IncrementalIndividualConnector,11,26000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,13:48:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,13:48:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,13:48:28,IncrementalIndividualConnector,3,28000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,13:49:35,IncrementalVehicleConnector,3466,35000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,13:50:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,13:50:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,13:50:28,IncrementalIndividualConnector,3,28000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,13:52:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,13:52:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,13:52:27,IncrementalIndividualConnector,3,27000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,13:53:40,IncrementalVehicleConnector,3613,40000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,13:54:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,13:54:10,IncrementalLevelStructureConnector,0,10000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,13:54:26,IncrementalIndividualConnector,3,26000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,13:56:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,13:56:12,IncrementalLevelStructureConnector,0,12000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,13:56:31,IncrementalIndividualConnector,3,31000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,13:57:43,IncrementalVehicleConnector,3715,43000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,13:58:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,13:58:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,13:58:26,IncrementalIndividualConnector,3,26000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,14:00:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,14:00:12,IncrementalLevelStructureConnector,0,12000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,14:00:28,IncrementalIndividualConnector,3,28000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,14:01:33,IncrementalVehicleConnector,4108,33000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,14:02:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,14:02:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,14:02:28,IncrementalIndividualConnector,3,28000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,14:04:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,14:04:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,14:04:27,IncrementalIndividualConnector,3,27000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,14:05:38,IncrementalVehicleConnector,4511,38000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,14:06:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,14:06:10,IncrementalLevelStructureConnector,0,10000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,14:06:24,IncrementalIndividualConnector,3,24000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,14:08:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,14:08:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,14:08:27,IncrementalIndividualConnector,3,27000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,14:09:35,IncrementalVehicleConnector,3561,35000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,14:10:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,14:10:10,IncrementalLevelStructureConnector,0,10000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,14:10:25,IncrementalIndividualConnector,3,25000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,14:12:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,14:12:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,14:12:27,IncrementalIndividualConnector,3,27000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,14:13:33,IncrementalVehicleConnector,3521,33000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,14:14:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,14:14:10,IncrementalLevelStructureConnector,0,10000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,14:14:25,IncrementalIndividualConnector,3,25000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,14:16:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,14:16:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,14:16:26,IncrementalIndividualConnector,3,26000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,14:17:24,IncrementalVehicleConnector,3424,24000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,14:18:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,14:18:10,IncrementalLevelStructureConnector,0,10000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,14:18:23,IncrementalIndividualConnector,3,23000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,14:20:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,14:20:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,14:20:25,IncrementalIndividualConnector,3,25000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,14:21:23,IncrementalVehicleConnector,3469,23000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,14:22:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,14:22:10,IncrementalLevelStructureConnector,0,10000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,14:22:23,IncrementalIndividualConnector,3,23000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,14:24:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,14:24:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,14:24:25,IncrementalIndividualConnector,3,25000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,14:25:22,IncrementalVehicleConnector,3762,22000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,14:26:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,14:26:10,IncrementalLevelStructureConnector,0,10000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,14:26:24,IncrementalIndividualConnector,3,24000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,14:28:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,14:28:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,14:28:26,IncrementalIndividualConnector,3,26000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,14:29:21,IncrementalVehicleConnector,3695,21000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,14:30:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,14:30:10,IncrementalLevelStructureConnector,0,10000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,14:30:23,IncrementalIndividualConnector,3,23000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,14:32:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,14:32:10,IncrementalLevelStructureConnector,0,10000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,14:32:24,IncrementalIndividualConnector,3,24000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,14:33:25,IncrementalVehicleConnector,3500,25000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,14:34:05,IncrementalSecurityConnector,0,5000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,14:34:15,IncrementalLevelStructureConnector,0,15000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,14:34:31,IncrementalIndividualConnector,3,31000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,14:36:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,14:36:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,14:36:25,IncrementalIndividualConnector,3,25000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,14:37:25,IncrementalVehicleConnector,3366,25000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,14:38:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,14:38:10,IncrementalLevelStructureConnector,0,10000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,14:38:23,IncrementalIndividualConnector,4,23000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,14:40:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,14:40:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,14:40:26,IncrementalIndividualConnector,4,26000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,14:41:29,IncrementalVehicleConnector,3696,29000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,14:42:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,14:42:10,IncrementalLevelStructureConnector,0,10000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,14:42:26,IncrementalIndividualConnector,4,26000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,14:44:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,14:44:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,14:44:25,IncrementalIndividualConnector,4,25000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,14:45:22,IncrementalVehicleConnector,3286,22000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,14:46:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,14:46:10,IncrementalLevelStructureConnector,0,10000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,14:46:24,IncrementalIndividualConnector,4,24000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,14:48:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,14:48:10,IncrementalLevelStructureConnector,0,10000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,14:48:26,IncrementalIndividualConnector,4,26000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,14:49:21,IncrementalVehicleConnector,2537,21000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,14:50:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,14:50:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,14:50:28,IncrementalIndividualConnector,4,28000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,14:52:01,IncrementalSecurityConnector,0,1000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,14:52:11,IncrementalLevelStructureConnector,0,11000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,14:52:26,IncrementalIndividualConnector,4,26000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,14:53:17,IncrementalVehicleConnector,3115,17000
c:\Attivio\September2014\Connectors\attivio.log.2014-04-24,2014-04-24,14:54:01,IncrementalSecurityConnector,0,1000
